rid,mstyle,customer,brand,inv_mgr,item_status,vol_tier,l13w_avg,l26w_avg,man_total,ai_total,ord_total,l13w_26basis,delta_pct,direction,man_zeros,ai_zeros,killed,front_load_score,man_vs_l13,ai_vs_l13,spike_weeks,MAN_W1,MAN_W2,MAN_W3,MAN_W4,MAN_W5,MAN_W6,MAN_W7,MAN_W8,MAN_W9,MAN_W10,MAN_W11,MAN_W12,MAN_W13,MAN_W14,MAN_W15,MAN_W16,MAN_W17,MAN_W18,MAN_W19,MAN_W20,MAN_W21,MAN_W22,MAN_W23,MAN_W24,MAN_W25,MAN_W26,AI_W1,AI_W2,AI_W3,AI_W4,AI_W5,AI_W6,AI_W7,AI_W8,AI_W9,AI_W10,AI_W11,AI_W12,AI_W13,AI_W14,AI_W15,AI_W16,AI_W17,AI_W18,AI_W19,AI_W20,AI_W21,AI_W22,AI_W23,AI_W24,AI_W25,AI_W26,ORD_W1,ORD_W2,ORD_W3,ORD_W4,ORD_W5,ORD_W6,ORD_W7,ORD_W8,ORD_W9,ORD_W10,ORD_W11,ORD_W12,ORD_W13,ORD_W14,ORD_W15,ORD_W16,ORD_W17,ORD_W18,ORD_W19,ORD_W20,ORD_W21,ORD_W22,ORD_W23,ORD_W24,ORD_W25,ORD_W26
29445.0,FF5772PCS6,"AMAZON.COM.KYDC,INC",Burt's Bees,John Grossi,Active: Multi-Pk Replen,LOW,0.3076923076923077,1.5,26.0,9.0,209.0,8.0,188.89,UP,0,23,False,,3.25,1.125,1|2|3|4|5|6|7|9|10|11|12|13|14|15|16|18|19|20|21|22|23|24|25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
29446.0,FF5773PCS6,"AMAZON.COM.KYDC,INC",Burt's Bees,John Grossi,Active: Multi-Pk Replen,LOW,6.384615384615385,8.115384615384615,78.0,326.0,209.0,166.0,-76.07,DOWN,0,0,False,0.8654,0.46987951807228917,1.963855421686747,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,11.0,12.0,17.0,14.0,20.0,12.0,12.0,13.0,12.0,11.0,11.0,11.0,14.0,12.0,11.0,12.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,15.0,15.0,14.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
29447.0,FF5780PCS6,"AMAZON.COM.KYDC,INC",Burt's Bees,John Grossi,Active: Multi-Pk Replen,LOW,14.76923076923077,15.34615384615385,286.0,689.0,209.0,384.0,-58.49,DOWN,0,0,False,1.0425,0.7447916666666666,1.7942708333333333,,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,25.0,24.0,24.0,24.0,26.0,30.0,30.0,30.0,30.0,25.0,25.0,24.0,25.0,25.0,24.0,23.0,24.0,24.0,24.0,24.0,24.0,28.0,30.0,31.0,32.0,34.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
29449.0,FF10159,TRACTOR SUPPLY COMPANY,Arm & Hammer Core Grooming,Tae Kang,Active: Replen,HIGH,877.3846153846154,893.3076923076923,25090.0,20496.0,209.0,22812.0,22.41,UP,0,4,False,0.6400,1.0998597229528317,0.8984744871120462,,965.0,965.0,965.0,965.0,965.0,965.0,965.0,965.0,965.0,965.0,965.0,965.0,965.0,965.0,965.0,965.0,965.0,965.0,965.0,965.0,965.0,965.0,965.0,965.0,965.0,965.0,0.0,678.0,1572.0,1278.0,1416.0,1194.0,1560.0,1566.0,1392.0,1188.0,1056.0,774.0,486.0,396.0,756.0,858.0,582.0,540.0,594.0,714.0,684.0,636.0,576.0,0.0,0.0,0.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
29450.0,FF4517PS,"HONG CHI PETCARE CO., LTD",Arm & Hammer Specialty,Tae Kang,Active: Replen,LOW,99.6923076923077,93.23076923076923,1080.0,2400.0,209.0,2592.0,-55.00,DOWN,22,22,True,3.0000,0.4166666666666667,0.9259259259259259,10|14,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
29452.0,FF10159,PETBARN PTY LTD,Arm & Hammer Core Grooming,Tae Kang,Active: Replen,ZERO,0.0,0.0,2400.0,0.0,209.0,0.0,999.0,UP,25,26,False,,,,,0.0,0.0,0.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
29453.0,FF10162,PETBARN PTY LTD,Arm & Hammer Core Grooming,Tae Kang,Active: Replen,ZERO,0.0,0.0,980.0,0.0,209.0,0.0,999.0,UP,25,26,False,,,,,0.0,0.0,0.0,980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
29458.0,FF10477,PETBARN PTY LTD,Arm & Hammer Core Grooming,Tae Kang,Active: Replen,ZERO,0.0,0.0,1400.0,0.0,209.0,0.0,999.0,UP,25,26,False,,,,,0.0,0.0,0.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
29459.0,FF10479,PETBARN PTY LTD,Arm & Hammer Core Grooming,Tae Kang,Active: Replen,ZERO,0.0,0.0,2200.0,0.0,209.0,0.0,999.0,UP,25,26,False,,,,,0.0,0.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
29460.0,FF10530,PETBARN PTY LTD,Arm & Hammer Core Grooming,Tae Kang,Active: Replen,ZERO,0.0,0.0,120.0,0.0,209.0,0.0,999.0,UP,25,26,False,,,,,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
29477.0,FF11926,PETBARN PTY LTD,Arm & Hammer Core Dental,Tae Kang,Active: Replen,ZERO,0.0,0.0,180.0,0.0,209.0,0.0,999.0,UP,25,26,False,,,,,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
29478.0,FF11927,PETBARN PTY LTD,Arm & Hammer Core Dental,Tae Kang,Active: Replen,ZERO,0.0,0.0,240.0,0.0,209.0,0.0,999.0,UP,25,26,False,,,,,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
29485.0,FF12837,PETBARN PTY LTD,Arm & Hammer Core Grooming,Tae Kang,Active: Replen,ZERO,0.0,0.0,552.0,0.0,209.0,0.0,999.0,UP,25,26,False,,,,,0.0,552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
29488.0,FF13874,PETBARN PTY LTD,Arm & Hammer Waste Mgmt,Tae Kang,Active: Replen,ZERO,0.0,0.0,360.0,0.0,209.0,0.0,999.0,UP,25,26,False,,,,,0.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
29489.0,FF13875,PETBARN PTY LTD,Arm & Hammer Waste Mgmt,Tae Kang,Active: Replen,ZERO,0.0,0.0,240.0,0.0,209.0,0.0,999.0,UP,25,26,False,,,,,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
29490.0,FF13876,PETBARN PTY LTD,Arm & Hammer Waste Mgmt,Tae Kang,Active: Replen,ZERO,0.0,0.0,280.0,0.0,209.0,0.0,999.0,UP,25,26,False,,,,,0.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
29491.0,FF13877,PETBARN PTY LTD,Arm & Hammer Waste Mgmt,Tae Kang,Active: Replen,ZERO,0.0,0.0,240.0,0.0,209.0,0.0,999.0,UP,25,26,False,,,,,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
29492.0,FF13878,PETBARN PTY LTD,Arm & Hammer Waste Mgmt,Tae Kang,Active: Replen,ZERO,0.0,0.0,180.0,0.0,209.0,0.0,999.0,UP,25,26,False,,,,,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
29493.0,FF13879,PETBARN PTY LTD,Arm & Hammer Waste Mgmt,Tae Kang,Active: Replen,ZERO,0.0,0.0,280.0,0.0,209.0,0.0,999.0,UP,25,26,False,,,,,0.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
29494.0,FF13880,PETBARN PTY LTD,Arm & Hammer Waste Mgmt,Tae Kang,Active: Replen,ZERO,0.0,0.0,230.0,0.0,209.0,0.0,999.0,UP,25,26,False,,,,,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
29495.0,FF13881,PETBARN PTY LTD,Arm & Hammer Waste Mgmt,Tae Kang,Active: Replen,ZERO,0.0,0.0,240.0,0.0,209.0,0.0,999.0,UP,25,26,False,,,,,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
29497.0,FF16704,PETBARN PTY LTD,Arm & Hammer Waste Mgmt,Tae Kang,Active: Replen,ZERO,0.0,0.0,1752.0,0.0,209.0,0.0,999.0,UP,25,26,False,,,,,0.0,1752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
29498.0,FF16705,PETBARN PTY LTD,Arm & Hammer Waste Mgmt,Tae Kang,Active: Replen,ZERO,0.0,0.0,1332.0,0.0,209.0,0.0,999.0,UP,25,26,False,,,,,0.0,1332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
29506.0,FF18956,PETBARN PTY LTD,Arm & Hammer Core Dental,Tae Kang,Active: Replen,ZERO,0.0,0.0,160.0,0.0,209.0,0.0,999.0,UP,25,26,False,,,,,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
29508.0,FF18958,PETBARN PTY LTD,Arm & Hammer Core Dental,Tae Kang,Active: Replen,ZERO,0.0,0.0,160.0,0.0,209.0,0.0,999.0,UP,25,26,False,,,,,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
29509.0,FF18959,PETBARN PTY LTD,Arm & Hammer Core Dental,Tae Kang,Active: Replen,ZERO,0.0,0.0,240.0,0.0,209.0,0.0,999.0,UP,25,26,False,,,,,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
29511.0,FF20208,PETBARN PTY LTD,Arm & Hammer Core Grooming,Tae Kang,Active: Replen,ZERO,0.0,0.0,180.0,0.0,209.0,0.0,999.0,UP,25,26,False,,,,,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
29518.0,FF22317,PETBARN PTY LTD,Arm & Hammer Core Dental,Tae Kang,Active: Replen,ZERO,0.0,0.0,48.0,0.0,209.0,0.0,999.0,UP,25,26,False,,,,,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
29519.0,FF22318,PETBARN PTY LTD,Arm & Hammer Core Dental,Tae Kang,Active: Replen,ZERO,0.0,0.0,48.0,0.0,209.0,0.0,999.0,UP,25,26,False,,,,,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
29521.0,FF22323,PETBARN PTY LTD,Arm & Hammer Core Dental,Tae Kang,Active: Replen,ZERO,0.0,0.0,48.0,0.0,209.0,0.0,999.0,UP,25,26,False,,,,,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
29574.0,SF8168PS,"PET SUPERMARKET, INC",Arm & Hammer Specialty,Tae Kang,Active: Replen,LOW,66.46153846153847,84.92307692307692,2860.0,1200.0,209.0,1728.0000000000002,138.33,UP,0,1,False,1.0000,1.6550925925925923,0.6944444444444443,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,0.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
