mstyle,top_issue,issues,n_accounts,top_accounts,beg_inv_w1,effective_w1,w2_beg,w2_rcv,carry_est,avg_demand_wk,man_26w,ai_26w,lt_wks,opt_wos,current_wos,stockout_wk,next_rcpt,moq,pipeline
FF12850PCS2,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF12850PCS2,0,0,0,0,,9.8,245,936,12.3,4.0,0.0,1,2026-08-22,10000,0
FF13154PCS2,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF13154PCS2,0,0,0,0,,9.8,245,42,13.0,4.0,0.0,1,2026-08-27,5000,0
FF18956PCS2,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF18956PCS2,0,0,0,0,,9.8,245,1008,13.7,4.0,0.0,1,2026-09-01,2000,0
FF23348PCS2,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-FF23348PCS2,0,0,0,0,,9.8,245,156,12.3,4.0,0.0,1,2026-08-22,5004,0
FF31324PCS6,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF31324PCS6,0,0,0,0,,9.8,245,14,12.3,4.0,0.0,1,2026-08-22,6000,0
FF32826PCS2,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF32826PCS2,0,0,0,0,,9.8,245,354,12.9,4.0,0.0,1,2026-08-26,10000,0
FF6639PCS2,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-FF6639PCS2,0,0,0,0,,9.8,245,78,16.0,4.0,0.0,1,2026-09-17,1000,0
FF7112AMZ2,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-FF7112AMZ2,0,0,0,0,,9.8,245,162,3.0,4.0,0.0,1,2026-06-18,48,0
FF8433PCS2,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF8433PCS2,0,0,0,0,,9.8,245,336,13.7,4.0,0.0,1,2026-09-01,2000,0
FF8831PCS3,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF8831PCS3,0,0,0,0,,9.8,245,12,14.7,4.0,0.0,1,2026-09-08,1440,0
FF4930AMZ2COS,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF4930AMZ2COS,0,0,0,0,,9.0,234,234,1.0,0.0,-1.0,1,2026-06-04,48,0
FF7260AMZ2,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-FF7260AMZ2,0,0,0,0,,9.0,225,78,16.0,4.0,0.0,1,2026-09-17,48,0
BB26612PCS12,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-BB26612PCS12,0,0,0,0,,12.0,204,204,9.4,4.0,0.0,1,2026-08-02,5000,0
BB0191PCS6,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-BB0191PCS6,0,0,0,0,,8.0,200,26,8.3,4.0,0.0,1,2026-07-25,48,0
BB0234PCS6,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-BB0234PCS6,0,0,0,0,,8.0,200,26,15.0,4.0,0.0,1,2026-09-10,10000,0
BB0435PCS6,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-BB0435PCS6,0,0,0,0,,8.0,200,50,14.9,4.0,0.0,1,2026-09-09,5000,0
BB0759PCS6,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-BB0759PCS6,0,0,0,0,,8.0,200,26,8.0,4.0,0.0,1,2026-07-23,0,0
BB21951PCS6,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-BB21951PCS6,0,0,0,0,,8.0,200,134,13.9,4.0,0.0,1,2026-09-02,10000,0
FF12279PX6,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-FF12279PX6,0,0,0,0,,8.0,200,26,17.0,4.0,0.0,1,2026-09-24,500,0
FF12375PCS6,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF12375PCS6,0,0,0,0,,8.0,200,1,10.0,4.0,0.0,1,2026-08-06,2500,0
FF12375PX2,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-FF12375PX2,0,0,0,0,,8.0,200,51,10.0,4.0,0.0,1,2026-08-06,2600,0
FF36726,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,19054-FF36726,0,0,0,0,,8.0,200,40,1.0,4.0,0.0,1,2026-06-04,30303,0
FF5777PCS6,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-FF5777PCS6,0,0,0,0,,8.0,200,26,16.0,4.0,0.0,1,2026-09-17,5000,0
FF7112PCS6,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-FF7112PCS6,0,0,0,0,,8.0,200,86,10.0,4.0,0.0,1,2026-08-06,2500,0
FF7266CP6,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-FF7266CP6,0,0,0,0,,8.0,200,26,1.0,4.0,0.0,1,2026-06-04,48,0
BB21235PCS2,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-BB21235PCS2,0,0,0,0,,10.0,190,0,13.1,4.0,0.0,1,2026-08-28,5004,0
BB36086PCS12,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-BB36086PCS12,0,0,0,0,,10.0,190,159,16.4,4.0,0.0,1,2026-09-20,5000,0
FF4775PCS6,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF4775PCS6,0,0,0,0,,10.0,190,411,16.0,4.0,0.0,1,2026-09-17,13404,2200
FF4930PCS6,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF4930PCS6,0,0,0,0,,7.0,175,11,16.0,4.0,0.0,1,2026-09-17,15000,0
BB21950PCS6,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-BB21950PCS6,0,0,0,0,,8.0,152,52,13.9,4.0,0.0,1,2026-09-02,10000,0
BB21626PCS2,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-BB21626PCS2,0,0,0,0,,6.0,150,234,16.6,4.0,0.0,1,2026-09-21,10000,0
FF29834PCS6,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF29834PCS6,0,0,0,0,,6.0,150,266,14.4,4.0,0.0,1,2026-09-06,2500,0
BB0092PCS12,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-BB0092PCS12,0,0,0,0,,5.0,125,50,15.0,4.0,0.0,1,2026-09-10,5000,0
BB0094PCS12,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-BB0094PCS12,0,0,0,0,,5.0,125,12,15.0,4.0,0.0,1,2026-09-10,5000,0
BB0231PCS6,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-BB0231PCS6,0,0,0,0,,5.0,125,104,16.7,4.0,0.0,1,2026-09-22,10000,0
BB0236PCS6,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-BB0236PCS6,0,0,0,0,,5.0,125,26,15.3,4.0,0.0,1,2026-09-12,0,0
BB14500PCS6,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-BB14500PCS6,0,0,0,0,,5.0,125,26,15.0,4.0,0.0,1,2026-09-10,2500,0
BB14812PCS10,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-BB14812PCS10,0,0,0,0,,5.0,125,26,14.3,4.0,0.0,1,2026-09-05,5000,0
BB16180PCS12,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-BB16180PCS12,0,0,0,0,,5.0,125,25,15.3,4.0,0.0,1,2026-09-12,5000,0
BB25519PCS6,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-BB25519PCS6,0,0,0,0,,5.0,125,57,13.9,4.0,0.0,1,2026-09-02,3000,0
BB28325PCS10,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-BB28325PCS10,0,0,0,0,,5.0,125,26,14.3,4.0,0.0,1,2026-09-05,5000,0
BB28360PCS12,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-BB28360PCS12,0,0,0,0,,5.0,125,26,15.0,4.0,0.0,1,2026-09-10,5000,0
BB31641PCS6,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-BB31641PCS6,0,0,0,0,,5.0,125,371,18.6,4.0,0.0,1,2026-10-05,5000,0
BB35043PCS12,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-BB35043PCS12,0,0,0,0,,5.0,125,25,7.4,4.0,0.0,1,2026-07-19,10000,0
FF4771PCS3,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-FF4771PCS3,0,0,0,0,,5.0,125,100,3.0,4.0,0.0,1,2026-06-18,48,0
FF5777PCS2,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF5777PCS2,0,0,0,0,,5.0,125,621,16.0,4.0,0.0,1,2026-09-17,48,0
FF7120PX6,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-FF7120PX6,0,0,0,0,,5.0,125,75,10.0,4.0,0.0,1,2026-08-06,2500,0
FF32840PCS4,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-FF32840PCS4,0,0,0,0,,5.0,105,51,12.1,4.0,0.0,1,2026-08-21,3000,0
FF7258PCS6,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF7258PCS6,0,0,0,0,,4.0,100,67,16.0,4.0,0.0,1,2026-09-17,48,0
BB31204PCS6,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-BB31204PCS6,0,0,0,0,,5.0,95,60,18.9,4.0,0.0,1,2026-10-07,5000,0
BB36083PCS8,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-BB36083PCS8,0,0,0,0,,5.0,95,26,10.3,4.0,0.0,1,2026-08-08,5000,0
BB36089PCS12,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-BB36089PCS12,0,0,0,0,,5.0,95,26,16.4,4.0,0.0,1,2026-09-20,5000,0
BB36134PCS6,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-BB36134PCS6,0,0,0,0,,5.0,95,63,18.9,4.0,0.0,1,2026-10-07,5000,0
BB36137PCS6,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-BB36137PCS6,0,0,0,0,,5.0,95,69,10.3,4.0,0.0,1,2026-08-08,5004,0
BB36140PCS6,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-BB36140PCS6,0,0,0,0,,5.0,95,209,16.4,4.0,0.0,1,2026-09-20,5000,0
BB0235PCS6,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-BB0235PCS6,0,0,0,0,,5.0,85,146,15.0,4.0,0.0,1,2026-09-10,10000,0
FF12887PCS12,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-FF12887PCS12,0,0,0,0,,3.0,75,22,14.6,4.0,0.0,1,2026-09-07,10000,200
FF31289PCS6,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-FF31289PCS6,0,0,0,0,,3.0,75,16,10.7,4.0,0.0,1,2026-08-11,5000,0
FF4776CP6,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF4776CP6,0,0,0,0,,3.0,75,75,16.0,4.0,0.0,1,2026-09-17,48,0
FF5769PCS6,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-FF5769PCS6,0,0,0,0,,3.0,75,26,16.0,4.0,0.0,1,2026-09-17,15000,0
FF7115PCS6,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-FF7115PCS6,0,0,0,0,,3.0,75,34,10.0,4.0,0.0,1,2026-08-06,2500,0
FF8649PCS48,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-FF8649PCS48,0,0,0,0,,5.0,75,54,13.0,4.0,0.0,1,2026-08-27,5016,0
BB30139PCS8,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-BB30139PCS8,0,0,0,0,,2.4,62,62,15.0,4.0,-1.3,1,2026-09-10,10000,0
FF20210PCS6,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-FF20210PCS6,0,0,0,0,,2.1,53,25,20.1,4.0,0.0,1,2026-10-16,6000,0
BB0009AMZ6,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-BB0009AMZ6,0,0,0,0,,2.0,50,104,2.0,4.0,0.0,1,2026-06-11,1,0
BB0079AMZ6,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-BB0079AMZ6,0,0,0,0,,2.0,50,30,8.0,4.0,0.0,1,2026-07-23,48,0
BB0081AMZ6,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-BB0081AMZ6,0,0,0,0,,2.0,50,29,8.0,4.0,0.0,1,2026-07-23,48,0
BB0216PCS6,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-BB0216PCS6,0,0,0,0,,2.0,50,52,7.3,4.0,0.0,1,2026-07-18,1,0
BB0473PCS6,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-BB0473PCS6,0,0,0,0,,2.0,50,57,8.0,4.0,0.0,1,2026-07-23,48,60
FF12376PCS6,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF12376PCS6,0,0,0,0,,2.0,50,68,10.0,4.0,0.0,1,2026-08-06,2500,0
FF12377PCS6,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-FF12377PCS6,0,0,0,0,,2.0,50,17,10.0,4.0,0.0,1,2026-08-06,2500,0
FF6305PCS24,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-FF6305PCS24,0,0,0,0,,2.0,50,29,15.1,4.0,0.0,1,2026-09-11,5000,0
FF8652PCS6,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF8652PCS6,0,0,0,0,,2.0,50,11,15.7,4.0,0.0,1,2026-09-15,40,0
FF7261PCS2N,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF7261PCS2N,0,0,0,0,,10.0,40,78,16.0,4.0,0.0,1,2026-09-17,48,0
BB19948PCS24,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-BB19948PCS24,0,0,0,0,,1.3,33,33,15.0,4.0,-0.8,1,2026-09-10,10000,0
FF12837PCS6,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF12837PCS6,0,0,0,0,,1.0,25,12,14.4,4.0,0.0,1,2026-09-06,6000,0
FF31605PCS12,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF31605PCS12,0,0,0,0,,1.0,25,26,13.9,4.0,0.0,1,2026-09-02,5004,0
FF4771PCS6,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF4771PCS6,0,0,0,0,,1.0,25,25,16.0,4.0,0.0,1,2026-09-17,15000,0
FF4934PCS24,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF4934PCS24,0,0,0,0,,1.0,25,104,16.0,4.0,0.0,1,2026-09-17,15000,0
FF5772PCS6,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF5772PCS6,0,0,0,0,,1.0,25,82,13.9,4.0,0.0,1,2026-09-02,15000,0
FF7618PX60,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF7618PX60,0,0,0,0,,1.0,25,26,17.0,4.0,0.0,1,2026-09-24,5000,0
FF8832PCS12,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF8832PCS12,0,0,0,0,,2.0,22,22,15.4,4.0,0.0,1,2026-09-13,5000,0
BB12028PCS6,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-BB12028PCS6,0,0,0,0,,2.0,20,25,16.7,4.0,0.0,1,2026-09-22,10000,0
BB16535PCS12,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-BB16535PCS12,0,0,0,0,,2.0,20,78,18.9,4.0,0.0,1,2026-10-07,30000,0
BB30587PCS6,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-BB30587PCS6,0,0,0,0,,2.0,20,26,14.9,4.0,0.0,1,2026-09-09,5000,0
BB31203PCS4,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-BB31203PCS4,0,0,0,0,,2.0,20,52,18.9,4.0,0.0,1,2026-10-07,5000,0
BB33249PCS12,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-BB33249PCS12,0,0,0,0,,2.0,20,26,18.9,4.0,0.0,1,2026-10-07,10000,0
BB36982PCS6,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-BB36982PCS6,0,0,0,0,,2.0,20,26,18.9,4.0,0.0,1,2026-10-07,5000,0
FF10556PCS2,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF10556PCS2,0,0,0,0,,2.0,20,40,15.3,4.0,0.0,1,2026-09-12,0,0
FF4577PCS24,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF4577PCS24,0,0,0,0,,2.0,20,52,14.4,4.0,0.0,1,2026-09-06,6000,0
FF6634PCS6,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF6634PCS6,0,0,0,0,,2.0,20,26,13.0,4.0,0.0,1,2026-08-27,1000,0
FF8287PCS60,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF8287PCS60,0,0,0,0,,2.0,20,26,12.3,4.0,0.0,1,2026-08-22,21009,0
SF8173PCS24,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-SF8173PCS24,0,0,0,0,,2.0,20,23,14.4,4.0,0.0,1,2026-09-06,5000,40
FF4933PCS24,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF4933PCS24,0,0,0,0,,1.0,19,26,16.0,4.0,0.0,1,2026-09-17,15000,0
BB38905PDQ,REORDER_NOW,REORDER_NOW; MISMATCH,1,23011-BB38905PDQ,34284,34284,34284,0,,9821.2,245529,8436,18.9,6.0,3.5,5,2026-10-07,5000,172308
BB38480PDQ,REORDER_NOW,REORDER_NOW; MISMATCH,1,23011-BB38480PDQ,12,12,12,0,,6998.3,174958,10728,16.7,6.0,0.0,2,2026-09-22,5000,130116
BB13457,REORDER_NOW,REORDER_NOW,4,"1587-BB13457, 4524-BB13457, 21152-BB13457",14,14,14,0,,6200.5,148812,148812,12.4,0.0,0.0,2,2026-08-23,10000,14
FF35059,REORDER_NOW,REORDER_NOW; MISMATCH,1,23011-FF35059,-14255,-14255,10201,24456,,5840.4,146011,117645,12.3,8.0,-2.4,1,2026-08-22,10000,136849
FF7258COS,REORDER_NOW,REORDER_NOW,1,23011-FF7258COS,18,18,18,0,,4329.4,112565,109278,16.0,8.0,-1.0,1,2026-09-17,5000,120030
FF7266COS,REORDER_NOW,REORDER_NOW,1,23011-FF7266COS,114,114,25116,25002,,4316.9,112239,101244,16.0,8.0,-1.0,1,2026-09-17,5000,105122
BB0466,REORDER_NOW,REORDER_NOW,4,"1864-BB0466, 20227-BB0466, 13825-BB0466",33475,33475,33475,0,,3476.0,90377,176064,14.7,8.0,9.6,7,2026-09-08,6120,88555
BB30930,REORDER_NOW,REORDER_NOW; LOW_WOS,2,"1864-BB30930, 4524-BB30930",1308,1308,1308,0,,3573.1,89328,156072,13.1,8.0,0.4,2,2026-08-28,5004,78324
FF7297COS,REORDER_NOW,REORDER_NOW; LOW_WOS,2,"23011-FF7297COS, 1864-FF7297COS",960,960,960,0,,3398.6,88364,87762,16.0,6.0,0.3,10,2026-09-17,10000,2460
BB20552,REORDER_NOW,REORDER_NOW,2,"1864-BB20552, 33011-BB20552",20400,20400,20400,0,,3505.9,87648,80938,12.7,8.0,5.8,7,2026-08-25,5000,78804
BB38564PDQ,REORDER_NOW,REORDER_NOW; LOW_WOS; MISMATCH,1,23011-BB38564PDQ,7920,7920,7920,0,,3044.9,76122,5088,16.7,6.0,2.6,6,2026-09-22,5000,52956
FF12508,REORDER_NOW,REORDER_NOW; LOW_WOS,3,"1864-FF12508, 12893-FF12508, 23011-FF12508",3781,3781,3781,0,,2501.6,65041,62136,13.4,6.0,1.5,3,2026-08-30,10008,44797
FF12823,REORDER_NOW,REORDER_NOW; LOW_WOS,4,"1864-FF12823, 3102-FF12823, 16645-FF12823",215,215,215,0,,2709.3,62315,92280,13.4,6.0,0.1,4,2026-08-30,10000,57239
FF19998,REORDER_NOW,REORDER_NOW; MISMATCH,1,23011-FF19998,8984,8984,8984,0,,2361.6,59040,45516,13.0,6.0,3.8,5,2026-08-27,5000,44996
FF25895,REORDER_NOW,REORDER_NOW,5,"1864-FF25895, 16820-FF25895, 13225-FF25895",19,19,19,0,,3233.7,54973,92304,11.7,8.0,0.0,11,2026-08-18,10032,64147
BB33708PDQ,REORDER_NOW,REORDER_NOW; MISMATCH,2,"23011-BB33708PDQ, 1864-BB33708PDQ",12054,12054,12054,0,,2102.1,52552,16494,14.6,6.0,5.7,5,2026-09-07,5004,35058
BB0761CAN,REORDER_NOW,REORDER_NOW; LOW_WOS,2,"12446-BB0761CAN, 18109-BB0761CAN",16848,16848,16848,0,,6485.0,51880,27168,12.9,8.0,1.1,4,2026-08-26,5000,52368
BB21250,REORDER_NOW,REORDER_NOW; LOW_WOS,1,1864-BB21250,804,804,804,0,,1702.0,42550,87408,11.9,5.0,0.5,2,2026-08-19,3000,42852
FF12842,REORDER_NOW,REORDER_NOW; LOW_WOS,4,"1864-FF12842, 2973-FF12842, 3102-FF12842",4147,4147,5527,1404,,1564.4,40674,123564,12.4,6.0,2.6,5,2026-08-23,5004,38059
BB33708,REORDER_NOW,REORDER_NOW; LOW_WOS,2,"1864-BB33708, 23011-BB33708",1595,1595,1595,0,,1740.3,40028,114378,9.6,4.0,0.9,2,2026-08-03,5004,26597
BB31552,REORDER_NOW,REORDER_NOW; LOW_WOS; MISMATCH,1,1864-BB31552,2791,2791,2791,0,,1553.1,37275,5544,18.9,5.0,1.8,3,2026-10-07,2500,34807
FF33094,REORDER_NOW,REORDER_NOW,1,12835-FF33094,6354,6354,6354,0,,1378.0,34450,36774,13.1,4.0,4.6,6,2026-08-28,10008,26550
BB0131EC,REORDER_NOW,REORDER_NOW; LOW_WOS,2,"1864-BB0131EC, 4651-BB0131EC",7692,7692,7476,0,,1320.4,34330,51444,10.3,6.0,1.0,2,2026-08-08,10000,25692
BB13435,REORDER_NOW,REORDER_NOW; LOW_WOS,1,1864-BB13435,1607,1607,1607,0,,1208.0,30200,25830,16.4,4.0,1.3,2,2026-09-20,5000,36617
FF12843,REORDER_NOW,REORDER_NOW; LOW_WOS,6,"1864-FF12843, 18360-FF12843, 3102-FF12843",2099,2099,2099,0,,1154.8,28870,56580,12.3,8.0,1.8,3,2026-08-22,10008,29519
BB0125CAN,REORDER_NOW,REORDER_NOW; LOW_WOS,1,12446-BB0125CAN,10824,10824,10824,0,,5200.0,26000,22236,12.9,6.0,2.1,8,2026-08-26,5000,28836
FF20207,REORDER_NOW,REORDER_NOW; LOW_WOS; MISMATCH,6,"18360-FF20207, 13640-FF20207, 1864-FF20207",2140,2140,2068,0,,947.7,24640,12738,13.0,6.0,2.3,3,2026-08-27,6000,21640
FF7297AMZ,REORDER_NOW,REORDER_NOW; LOW_WOS,1,1864-FF7297AMZ,198,198,198,0,,1689.3,23650,81972,16.0,4.0,0.1,13,2026-09-17,5000,24198
FF28459,REORDER_NOW,REORDER_NOW,6,"1864-FF28459, 23011-FF28459, 19718-FF28459",675,675,675,0,,940.5,23512,25212,13.9,6.0,-0.0,1,2026-09-02,10080,23667
FF30784,REORDER_NOW,REORDER_NOW; MISMATCH,3,"16553-FF30784, 8919-FF30784, 3102-FF30784",7251,7251,5187,0,,870.4,22630,14832,13.0,6.0,8.3,9,2026-08-27,5000,17283
BB30134,REORDER_NOW,REORDER_NOW; LOW_WOS,3,"3700-BB30134, 1864-BB30134, 4524-BB30134",54,54,54,0,,868.1,22570,22440,12.4,0.0,0.1,2,2026-08-23,20000,54
FF7612,REORDER_NOW,REORDER_NOW,5,"1864-FF7612, 16579-FF7612, 3102-FF7612",9936,9936,10224,312,,816.9,21240,28536,17.6,8.0,11.9,13,2026-09-28,10000,35760
SF8174EC,REORDER_NOW,REORDER_NOW,1,1864-SF8174EC,2448,2448,2448,0,,768.6,19215,39408,14.4,4.0,3.2,7,2026-09-06,5000,20448
BB30189,REORDER_NOW,REORDER_NOW,3,"1864-BB30189, 22008-BB30189, 13640-BB30189",2808,2808,2808,0,,754.8,18870,18348,12.6,4.0,3.7,5,2026-08-24,5000,12816
FF12660,REORDER_NOW,REORDER_NOW; MISMATCH,1,23011-FF12660,17454,17454,17454,0,,1533.2,18399,13860,14.4,4.0,11.4,13,2026-09-06,6000,17454
FF14468,REORDER_NOW,REORDER_NOW; LOW_WOS,1,23011-FF14468,144,144,144,0,,720.8,18021,15789,12.4,6.0,0.2,2,2026-08-23,10000,15147
FF36214,REORDER_NOW,REORDER_NOW,3,"16553-FF36214, 21025-FF36214, 16579-FF36214",1893,1893,1893,0,,664.3,17273,15787,19.7,4.0,2.8,15,2026-10-13,10020,20343
BB0332,REORDER_NOW,REORDER_NOW,6,"1579-BB0332, 13149-BB0332, 13032-BB0332",9935,9935,9515,0,,663.7,17255,23625,17.6,8.0,14.9,12,2026-09-28,10000,29955
BB13603,REORDER_NOW,REORDER_NOW,2,"4524-BB13603, 1864-BB13603",34,34,34,0,,654.0,17004,17004,12.4,0.0,-0.9,1,2026-08-23,10000,34
FF8651/8CA,REORDER_NOW,REORDER_NOW,1,12446-FF8651/8CA,5904,5904,5328,0,,651.2,16930,11704,10.7,4.0,8.1,10,2026-08-11,5000,10904
BB11483,REORDER_NOW,REORDER_NOW,3,"1864-BB11483, 4651-BB11483, 21152-BB11483",7942,7942,7942,0,,644.7,16763,19854,16.4,6.0,12.3,13,2026-09-20,5000,14236
FF14365,REORDER_NOW,REORDER_NOW; LOW_WOS; MISMATCH,6,"20474-FF14365, 1864-FF14365, 22008-FF14365",1363,1363,4351,3804,,629.3,16363,10224,12.3,6.0,1.7,8,2026-08-22,5004,13975
FF22083,REORDER_NOW,REORDER_NOW,1,16579-FF22083,3108,3108,3108,0,,653.6,16339,15288,20.3,4.0,4.8,7,2026-10-17,10000,12708
FF15594,REORDER_NOW,REORDER_NOW,1,1864-FF15594,8,8,8,0,,624.0,16224,16224,13.9,0.0,-1.0,1,2026-09-02,30303,8
BB39062,REORDER_NOW,REORDER_NOW,1,22008-BB39062,-10008,-10008,0,10008,,8064.0,16128,16128,15.0,0.0,-1.2,1,2026-09-10,5000,10008
BB11986,REORDER_NOW,REORDER_NOW,1,1864-BB11986,25,25,25,0,,600.2,15606,15606,13.1,0.0,-2.2,1,2026-08-28,6000,25
FF33877,REORDER_NOW,REORDER_NOW,3,"18360-FF33877, 1864-FF33877, 13640-FF33877",5644,5644,5644,0,,1300.0,15600,9732,12.3,6.0,4.3,7,2026-08-22,15000,13144
FF9297/24AU,REORDER_NOW,REORDER_NOW; LOW_WOS,1,16651-FF9297/24AU,2424,2424,2424,0,,1022.4,15336,15336,13.0,4.0,1.4,6,2026-08-27,15000,2424
FF33641,REORDER_NOW,REORDER_NOW; MISMATCH,3,"18360-FF33641, 13640-FF33641, 1864-FF33641",2,2,2,0,,630.4,15130,6222,12.3,6.0,0.0,3,2026-08-22,6000,13502
