key,cust,model,ai_total,man_total,delta_pct,abs_gap,man_shape,ai_shape,status_cust,rule_fires
1864-BB31552,"AMAZON.COM.KYDC,INC",Croston's,30096,37275,-19.3,-7179,VARIABLE,FLAT,A,F10|F14a|F18|F37|F47|F59g|F59j|F59o|F_PO_CUTOFF
16553-SF8169PS,"PETSMART INC",Croston's,15840,23005,-31.1,-7165,FLAT,FLAT,A,F26|F35|F37|F39|F41|F62|F64|VP-Q3|VP-Q4
23011-FF15589,"WAL MART STORES",Seasonal Baseline,44760,51922,-13.8,-7162,FLAT,VARIABLE,A,F16|F26|F37|F62|F64|VP-Q1|VP-Q4
1864-BB20552,"AMAZON.COM.KYDC,INC",Seasonal Baseline,91788,84648,8.4,7140,FLAT,VARIABLE,A,F15|F16|F30|F37|F38|F38b|F41|F43|F51|F59a|F59g|F59j|F59m|F6b|VP-Q1|VP-Q4
1864-FF7618,"AMAZON.COM.KYDC,INC",Heuristic,26400,19260,37.1,7140,FLAT,VARIABLE,A,F10|F14a|F23b|F40|F41|F59g|F59i|F9|F_PO_CUTOFF|M1|R9
20006-BB38638,"TARGET CTRL INV PRCSNG",Heuristic,93024,100153,-7.1,-7129,FLAT,FLAT,A,F10|F34|F37|F64|F66|F9|M1|R9|VP-Q4
15339-BB25519,"ORGILL INC",Croston's,8358,1300,542.9,7058,FLAT,FLAT,A,F37|F57|F62|F64|F71|M1|VP-Q3
1864-FF16704,"AMAZON.COM.KYDC,INC",Croston's,22308,29355,-24.0,-7047,FLAT,FLAT,A,F18|F37|F41|F43|F47|F59a|F59g|F59h|F69|F69-wos|F_PO_CUTOFF
1770-SF8173,"GRUP CONOCIDO S.A. DE C.V",Sparse Intermittent,10608,3600,194.7,7008,SPARSE,SPARSE,A,F61|R2|R5
1864-FF36251,"AMAZON.COM.KYDC,INC",Croston's,10512,3550,196.1,6962,FRONT_LOADED,VARIABLE,A,F18|F37|F38f|F39|F41|F47|F59j|F59o|F_PO_CUTOFF|VP-Q3
1864-FF13879,"AMAZON.COM.KYDC,INC",Seasonal Baseline,1146,7945,-85.6,-6799,FLAT,BACK_LOADED,A,F10|F14a|F15|F16|F26|F36|F37|F38|F38b|F41|F50|F59d|F59e|F59f|F6b|F_PO_CUTOFF|VP-Q1
1864-BB21058/6,"AMAZON.COM.KYDC,INC",Seasonal Baseline,32862,26108,25.9,6754,VARIABLE,VARIABLE,A,F15|F16|F37|F38b|F43|F45|F49|F59a|F59g|F59j|F59m|F6b|M1|VP-Q1|VP-Q4
1864-FF7372,"AMAZON.COM.KYDC,INC",Seasonal Baseline,23436,30140,-22.2,-6704,FLAT,VARIABLE,A,F10|F14a|F15|F16|F35|F37|F59a|F59d|F59g|F71|VP-Q1|VP-Q4
20006-FF9291PDQ,"TARGET CTRL INV PRCSNG",Seasonal Baseline,23712,17009,39.4,6703,FLAT,FLAT,A,F16|F37|F64|F66|F71|VP-Q1|VP-Q4
13640-BB34390,"BURLINGTON COAT FACTORY",Sparse Intermittent,5316,12000,-55.7,-6684,SPARSE,SPARSE,A: Off-Price,F64|R2|VP-Q4
1864-BB35096,"AMAZON.COM.KYDC,INC",Seasonal Baseline,35622,28950,23.0,6672,FLAT,VARIABLE,A,F15|F16|F37|F38b|F43|F45|F59a|F59e|F59g|M1|VP-Q1|VP-Q4
23011-FF9290/24,"WAL MART STORES",OTB (zero),0,6630,-100.0,-6630,FLAT,ZERO,,
3102-FF7258,"CHEWY.COM",Seasonal Baseline,3348,9968,-66.4,-6620,FLAT,VARIABLE,A,F16|F64|F6b|VP-Q1|VP-Q4
1420-BB20227,"ASSOCIATED WHOLESALE GROCERS",Croston's,11016,4500,144.8,6516,SPARSE,FLAT,A,F10|F34|F37|F57|F64|F71|M1|VP-Q3
20474-FF12846,"THEIS DISTRIBUTING COMPANY INC",Croston's,12024,5512,118.1,6512,FLAT,FLAT,A,F35|F64|F66|F71|VP-Q3
1864-FF9298EC,"AMAZON.COM.KYDC,INC",Croston's,76800,83295,-7.8,-6495,BACK_LOADED,FLAT,A,F10|F14a|F37|F39|F57|F59f|F59g|F59h|F59l|F59o|F71|F_PO_CUTOFF|VP-Q3
1864-FF7612,"AMAZON.COM.KYDC,INC",Croston's,19008,12590,51.0,6418,FLAT,FLAT,A,F10|F14a|F18|F35|F39|F41|F45|F59g|F59i|F59o|F_PO_CUTOFF|VP-Q3
16553-SF8170PS,"PETSMART INC",Seasonal Baseline,44928,38527,16.6,6401,FLAT,VARIABLE,A,F16|F35|F37|F41|F64|VP-Q1|VP-Q4
23011-FF7120,"WAL MART STORES",Croston's,16986,23359,-27.3,-6373,FLAT,FLAT,A: NEW 2/25,F35|F37|F41|F64|VP-Q4
1864-FF10477EC,"AMAZON.COM.KYDC,INC",Croston's,2268,8615,-73.7,-6347,VARIABLE,VARIABLE,A,F10|F18|F34|F36|F37|F41|F57|F59d|F59f|F59g|F59h|F71|M1|VP-Q3
20006-BB38674,"TARGET CTRL INV PRCSNG",Heuristic,47412,41079,15.4,6333,FLAT,FLAT,A,F10|F34|F37|F39|F64|F66|F9|M1|R9|VP-Q4
1864-BB15839,"AMAZON.COM.KYDC,INC",Croston's,8568,2320,269.3,6248,SPARSE,BACK_LOADED,FD,F10|F14a|F18|F34|F52|F59d|F59g|F59h|M1|VP-Q4
18360-FF12376,"ROSS STORES INC - MERCHANDISE",Sparse Intermittent,3768,10000,-62.3,-6232,SPARSE,SPARSE,A,F61|R2
16553-FF7372,"PETSMART INC",Croston's,7020,13242,-47.0,-6222,FLAT,FLAT,A: NEW 12/20,F26|F37|F41|F62|F64|VP-Q4
16820-FF26973,"PSP DISTRIBUTION, LLC",Croston's,3126,9307,-66.4,-6181,FLAT,SPARSE,A,F35|F41|F47|F64|F66|F71
1864-BB19935,"AMAZON.COM.KYDC,INC",Croston's,3600,9750,-63.1,-6150,FLAT,BACK_LOADED,FD,F36|F52|F59d|F59g|F59h
1864-BB35032,"AMAZON.COM.KYDC,INC",Seasonal Baseline,4920,10975,-55.2,-6055,FLAT,FLAT,A,F15|F16|F37|F38|F38b|F43|F47|F48|F59a|F59e|F59i|F59j|VP-Q1|VP-Q4
1864-FF4771AMZ,"AMAZON.COM.KYDC,INC",Croston's,4650,10685,-56.5,-6035,FLAT,FLAT,A,F18|F37|F41|F59h|F59l|F71|VP-Q3|VP-Q4
13149-FF17287,"MEIJER THRIFTY ACRES",Sparse Intermittent,1488,7500,-80.2,-6012,FLAT,SPARSE,FD,F35|F37|F52
3837-FF9297MX,"COMERCIALIZADORA MEXICO AMERIC",Sparse Intermittent,15036,9030,66.5,6006,SPARSE,SPARSE,A,F64|R5
13640-FF11899/24,"BURLINGTON COAT FACTORY",OTB (zero),0,6000,-100.0,-6000,SPARSE,ZERO,,
13640-FF33495,"BURLINGTON COAT FACTORY",OTB (zero),0,6000,-100.0,-6000,SPARSE,ZERO,,
18360-FF31324,"ROSS STORES INC - MERCHANDISE",OTB (zero),0,6000,-100.0,-6000,SPARSE,ZERO,,
18360-FF9298,"ROSS STORES INC - MERCHANDISE",OTB (zero),0,6000,-100.0,-6000,SPARSE,ZERO,,
1864-FF37780,"AMAZON.COM.KYDC,INC",Seasonal Baseline,10080,4115,145.0,5965,FLAT,FLAT,A,F10|F15|F16|F34|F37|F38b|F41|F43|F49|F59a|F59h|F59j|F_PO_CUTOFF|M1|VP-FL|VP-Q1|VP-Q2
20474-FF13875,"THEIS DISTRIBUTING COMPANY INC",Croston's,4452,10400,-57.2,-5948,FLAT,FLAT,A,F26|F37|F41|F62|F64|F66|R6|VP-Q3
1587-BB35098,"SUPERVALU",Croston's,3162,9100,-65.3,-5938,SPARSE,FLAT,A,F35|F37|F41|F64|F71|VP-Q4
23011-BB38564PDQ,"WAL MART STORES",Croston's,70284,76122,-7.7,-5838,FLAT,FLAT,A,F10|F34|F37|F64|M1|VP-Q4
1864-FF31063,"AMAZON.COM.KYDC,INC",Croston's,7200,1365,427.5,5835,SPARSE,FRONT_LOADED,A,F10|F14a|F18|F35|F36|F58|F59g|F59h|F59i|F59o|F71|F_PO_CUTOFF
23011-FF38642,"WAL MART STORES",Seasonal Baseline,79200,85000,-6.8,-5800,FLAT,VARIABLE,A: New 2/26,F10|F16|F34|F37|F64|M1|VP-Q1|VP-Q4
16820-FF7258,"PSP DISTRIBUTION, LLC",Sparse Intermittent,14436,8639,67.1,5797,FLAT,SPARSE,A,F17|F37|F41|F64|F66|VP-Q3
3102-FF10465,"CHEWY.COM",Seasonal Baseline,6228,12000,-48.1,-5772,FLAT,VARIABLE,A,F16|F41|F47|F64|F6b|VP-Q1|VP-Q4
1864-FF9291/24,"AMAZON.COM.KYDC,INC",Croston's,6432,12135,-47.0,-5703,FLAT,VARIABLE,A,F18|F35|F37|F41|F47|F57|F59h|F59i|F59o|VP-Q3|VP-Q4
1864-BB0435,"AMAZON.COM.KYDC,INC",Croston's,150,5810,-97.4,-5660,FLAT,FLAT,A,F18|F37|F43|F49|F59a|F59h|VP-Q4
18360-FF33637,"ROSS STORES INC - MERCHANDISE",Sparse Intermittent,3366,9000,-62.6,-5634,SPARSE,SPARSE,A: Off-Price,F64|R2
1864-BB35097,"AMAZON.COM.KYDC,INC",Seasonal Baseline,26127,20559,27.1,5568,VARIABLE,VARIABLE,A,F15|F16|F37|F38|F38b|F59a|F59g|F59j|F59m|F71|VP-Q1|VP-Q4
20474-FF10159,"THEIS DISTRIBUTING COMPANY INC",Croston's,10284,15850,-35.1,-5566,VARIABLE,FLAT,A,F35|F37|F41|F64|F66|VP-Q3
1864-BB13436,"AMAZON.COM.KYDC,INC",Seasonal Baseline,9066,14630,-38.0,-5564,VARIABLE,FLAT,A,F15|F16|F37|F38|F38b|F43|F47|F48|F59a|F59e|F59g|F59i|F66|VP-ATS|VP-Q1|VP-Q4
1864-BB0098,"AMAZON.COM.KYDC,INC",Seasonal Baseline,32004,37560,-14.8,-5556,FLAT,FLAT,A,F15|F16|F35|F37|F59a|F59g|F59j|F66|VP-ATS-Catch|VP-Q1|VP-Q4
1864-FF38676,"AMAZON.COM.KYDC,INC",Heuristic,6150,605,916.5,5545,FLAT,FLAT,A,F10|F34|F37|F59a|M1|R9|VP-Q4
1864-FF8649/24,"AMAZON.COM.KYDC,INC",Seasonal Baseline,67008,61500,9.0,5508,FLAT,VARIABLE,A,F16|F37|F59g|VP-Q1|VP-Q4
18360-BB32329,"ROSS STORES INC - MERCHANDISE",Sparse Intermittent,2508,8000,-68.7,-5492,SPARSE,SPARSE,A: Off-Price,F10|F34|F64|M1|R2
1864-BB35101,"AMAZON.COM.KYDC,INC",Seasonal Baseline,3294,8785,-62.5,-5491,FLAT,VARIABLE,A,F10|F14a|F15|F16|F37|F38b|F39|F43|F45|F47|F59d|F59j|F6b|VP-Q1|VP-Q2|VP-Q4
1864-BB13435,"AMAZON.COM.KYDC,INC",Seasonal Baseline,35676,30200,18.1,5476,FLAT,FLAT,A,F15|F16|F30|F35|F37|F38b|F43|F49|F51|F59a|F59g|F66|F6b|M1|VP-Q1|VP-Q4
23011-FF12660,"WAL MART STORES",Seasonal Baseline,12924,18399,-29.8,-5475,FRONT_LOADED,FRONT_LOADED,A,F16|F35|F47|F58|F64|F6b|VP-Q1|VP-Q2|VP-Q4
1864-FF6305,"AMAZON.COM.KYDC,INC",Croston's,8880,14335,-38.1,-5455,FLAT,FLAT,A,F10|F14a|F18|F35|F41|F57|F59d|F59g|F59h|F59i|VP-Q3|VP-Q4
22008-FF10477,"VARIETY WHOLESALERS INC",Sparse Intermittent,600,6050,-90.1,-5450,SPARSE,SPARSE,A,F64
1864-FF9060,"AMAZON.COM.KYDC,INC",Croston's,12624,18050,-30.1,-5426,FLAT,VARIABLE,A,F10|F14a|F18|F35|F37|F47|F59d|F59g|F_PO_CUTOFF|VP-Q3
1864-FF30755,"AMAZON.COM.KYDC,INC",Seasonal Baseline,21222,15830,34.1,5392,FRONT_LOADED,FRONT_LOADED,A,F15|F16|F37|F38|F38b|F47|F58|F59a|F59g|F59i|VP-Q1|VP-Q4
1864-FF13876,"AMAZON.COM.KYDC,INC",Seasonal Baseline,18804,24175,-22.2,-5371,FLAT,VARIABLE,A,F15|F16|F37|F38|F38b|F43|F45|F47|F59a|F59e|F59g|F59i|VP-Q1|VP-Q4
16579-FF22074,"PETCO ANIMAL SUPPLIES, INC",Seasonal Baseline,17928,12560,42.7,5368,FLAT,FLAT,A,F16|F35|F37|F41|F64|F66|VP-Q1|VP-Q4
1420-BB20228,"ASSOCIATED WHOLESALE GROCERS",Croston's,9864,4500,119.2,5364,SPARSE,FLAT,A,F10|F34|F57|F64|F71|M1|VP-Q3
12835-FF33086,"LOWES COMPANIES, INC.",Croston's,27168,32500,-16.4,-5332,FLAT,FLAT,A,F26|F37|F57|F62|F64|F71|R6|VP-Q3|VP-Q4
1864-FF12852,"AMAZON.COM.KYDC,INC",Croston's,768,6075,-87.4,-5307,VARIABLE,VARIABLE,A,F37|F41|F59c|F59h|F71|F_PO_CUTOFF|VP-Q3
23011-FF8882/2,"WAL MART STORES",Croston's,87818,93100,-5.7,-5282,FLAT,FLAT,A: New 2/26,F10|F34|F37|F64|M1|VP-Q4
21025-FF31456,"TROPICAL REPS AND DISTRIBUTORS",Sparse Intermittent,4320,9600,-55.0,-5280,SPARSE,SPARSE,A,F10|F34|F37|M1|VP-Q3
1864-FF15740,"AMAZON.COM.KYDC,INC",Sparse Intermittent,1344,6575,-79.6,-5231,FLAT,SPARSE,FD,F37|F52|F59h|VP-Q3
1864-FF5766AMZ,"AMAZON.COM.KYDC,INC",Seasonal Baseline,45738,40520,12.9,5218,FLAT,FLAT,A,F15|F16|F37|F43|F44|F46|F59a|F59e|F59g|F59i|F_PO_CUTOFF|VP-Q1
12835-BB38261,"LOWES COMPANIES, INC.",Sparse Intermittent,14340,9132,57.0,5208,SPARSE,SPARSE,A,F10|F34|F64|M1
20474-FF13876,"THEIS DISTRIBUTING COMPANY INC",Croston's,2604,7800,-66.6,-5196,FLAT,SPARSE,A,F37|F41|F64|F66|F71|R6
23011-BB38579PDQ,"WAL MART STORES",Croston's,7495,12662,-40.8,-5167,FLAT,FLAT,A: NEW,F10|F34|F37|F40|F64|M1|VP-Q4
1864-BB38155,"AMAZON.COM.KYDC,INC",Seasonal Baseline,9786,14950,-34.5,-5164,FRONT_LOADED,VARIABLE,A,F10|F14a|F15|F16|F22a|F36|F37|F38|F38b|F43|F44|F47|F59d|F59f|F59j|F59m|F66|F_PO_CUTOFF|M1|VP-Q1
1885-FF17570,"AMAZON PRIVATE LABEL",Croston's,3300,8440,-60.9,-5140,VARIABLE,FLAT,A,F57|F59f|F59g|F59o|F71|VP-Q3|VP-Q4
1770-FF5952,"GRUP CONOCIDO S.A. DE C.V",Sparse Intermittent,6336,1200,428.0,5136,SPARSE,SPARSE,A,F39|F61|R5
18360-FF10479,"ROSS STORES INC - MERCHANDISE",Sparse Intermittent,7374,12500,-41.0,-5126,SPARSE,SPARSE,A,F37|F64|R2|VP-OP
1864-BB22118,"AMAZON.COM.KYDC,INC",Seasonal Baseline,1200,6320,-81.0,-5120,FLAT,FLAT,A,F15|F16|F40|F59f|F59h|F66|VP-FL|VP-Q1|VP-Q2|VP-Q4
8423-FF16704HL,"HOBBY LOBBY INC. WAREHOUSE",OTB (zero),0,5120,-100.0,-5120,BACK_LOADED,ZERO,,
8423-FF9297/24HL,"HOBBY LOBBY INC. WAREHOUSE",OTB (zero),0,5120,-100.0,-5120,BACK_LOADED,ZERO,,
20474-FF9297PDQ,"THEIS DISTRIBUTING COMPANY INC",Croston's,11616,6500,78.7,5116,FLAT,FLAT,A,F37|F41|F62|F64|F66|VP-Q3
1864-FF22031,"AMAZON.COM.KYDC,INC",Seasonal Baseline,59820,54725,9.3,5095,FLAT,FLAT,A,F15|F16|F37|F59a|F59e|F59g|F69|F69-wos|VP-Q1|VP-Q4
1864-BB0150,"AMAZON.COM.KYDC,INC",Seasonal Baseline,13884,18965,-26.8,-5081,VARIABLE,FLAT,A,F15|F16|F35|F37|F38|F38b|F45|F59g|F59i|F66|VP-Q1|VP-Q4
1864-FF13881,"AMAZON.COM.KYDC,INC",Seasonal Baseline,7674,12755,-39.8,-5081,FLAT,FLAT,A,F10|F14a|F15|F16|F35|F37|F38|F38b|F39|F45|F59d|F59f|F59g|F59h|F_PO_CUTOFF|VP-Q1
23011-BB21058/6,"WAL MART STORES",Seasonal Baseline,15841,20900,-24.2,-5059,FRONT_LOADED,FRONT_LOADED,A,F16|F37|F39|F41|F58|F64|VP-Q1
18360-FF30755,"ROSS STORES INC - MERCHANDISE",Sparse Intermittent,2466,7500,-67.1,-5034,SPARSE,SPARSE,A: Off-Price,F61|R2|VP-OP
3102-FF25895,"CHEWY.COM",Croston's,6288,1280,391.2,5008,BACK_LOADED,FLAT,A,F10|F34|F37|F39|F45|F64|M1|VP-Q4
16554-FF5715PS,"PET SUPERMARKET, INC",OTB (zero),0,5000,-100.0,-5000,SPARSE,ZERO,,
1864-FF32148,"AMAZON.COM.KYDC,INC",Seasonal Baseline,1380,6375,-78.4,-4995,SPIKE,FRONT_LOADED,A,F15|F16|F36|F38c|F39|F59d|F59e|F59f|F59h|F6b|F_PO_CUTOFF|VP-Q1
22008-FF10475,"VARIETY WHOLESALERS INC",Sparse Intermittent,1056,6050,-82.5,-4994,SPARSE,SPARSE,A,F41|F61
1864-FF12806,"AMAZON.COM.KYDC,INC",Seasonal Baseline,12432,17405,-28.6,-4973,FLAT,FLAT,A,F10|F14a|F15|F16|F35|F39|F41|F59g|F59i|F66|F6b|F71|VP-Q1|VP-Q4
16579-FF7613,"PETCO ANIMAL SUPPLIES, INC",OTB (zero),0,4966,-100.0,-4966,FLAT,ZERO,,
1864-BB35099,"AMAZON.COM.KYDC,INC",Seasonal Baseline,14730,9775,50.7,4955,FLAT,FLAT,A,F15|F16|F35|F37|F38|F38b|F59a|F59j|F59m|F6b|F71|VP-Q1|VP-Q4
2659-BB22025,"BISEK & COMPANY INC",Croston's,1584,6500,-75.6,-4916,FLAT,FLAT,A,F37|F64|VP-Q3
1864-BB0473,"AMAZON.COM.KYDC,INC",Seasonal Baseline,5772,10685,-46.0,-4913,FLAT,FLAT,A,F15|F16|F37|F59a|F59i|F59j|F66|VP-Q1|VP-Q4
12835-FF33094,"LOWES COMPANIES, INC.",Croston's,36126,31250,15.6,4876,FLAT,FLAT,A: NEW 11/24,F37|F47|F57|F64|VP-Q3|VP-Q4
1864-FF13878,"AMAZON.COM.KYDC,INC",Croston's,6534,11410,-42.7,-4876,FLAT,VARIABLE,A,F18|F37|F41|F57|F59d|F59e|F59i|F_PO_CUTOFF|VP-Q3
1864-SF8174EC,"AMAZON.COM.KYDC,INC",Croston's,38088,33228,14.6,4860,VARIABLE,VARIABLE,A,F10|F14a|F18|F37|F39|F41|F45|F47|F59d|F59g|F59i|F59m|F71|F_PO_CUTOFF
3102-FF8425,"CHEWY.COM",Seasonal Baseline,4788,9600,-50.1,-4812,FLAT,VARIABLE,A,F16|F64|F6b|VP-Q1|VP-Q4
22008-BB19109,"VARIETY WHOLESALERS INC",OTB (zero),0,4800,-100.0,-4800,SPARSE,ZERO,,
20006-FF10477,"TARGET CTRL INV PRCSNG",Seasonal Baseline,22482,17754,26.6,4728,VARIABLE,FLAT,A NEW: 2/25,F16|F26|F37|F62|F64|F66|F71|VP-Q1|VP-Q4
2659-BB22094,"BISEK & COMPANY INC",Croston's,2304,7020,-67.2,-4716,FLAT,FLAT,A,F37|F64|R6|VP-Q3
16820-FF18758,"PSP DISTRIBUTION, LLC",Croston's,32256,27541,17.1,4715,FLAT,FLAT,A,F64|F66|VP-Q3|VP-Q4
13894-BB13453CAN,"METRO INC.",Croston's,5088,9800,-48.1,-4712,SPARSE,FLAT,A,F64|F71|VP-Q4
20595-FF36848,"TRACTOR SUPPLY COMPANY",Seasonal Baseline,10320,15000,-31.2,-4680,FLAT,VARIABLE,A,F16|F41|F64|F6b|F71|VP-Q1|VP-Q4
23011-BB29490,"WAL MART STORES",Seasonal Baseline,708,5376,-86.8,-4668,SPARSE,SPARSE,FD,F16|F37|F52|F64|VP-Q1|VP-Q4
16579-FF34466,"PETCO ANIMAL SUPPLIES, INC",Heuristic,9624,4966,93.8,4658,FLAT,FLAT,A,F23b|F64|R9
1864-FF8425,"AMAZON.COM.KYDC,INC",Heuristic,6336,10985,-42.3,-4649,BACK_LOADED,BACK_LOADED,A,F10|F14a|F23b|F35|F36|F41|F58|F59d|F59e|F59g|F59h|F59i|F9|F_PO_CUTOFF|R9
1864-BB14647,"AMAZON.COM.KYDC,INC",Heuristic,1728,6375,-72.9,-4647,FLAT,VARIABLE,FD,F23b|F38f|F41|F42|F52|F59o|F71|F_PO_CUTOFF
23011-FF14468,"WAL MART STORES",Seasonal Baseline,22668,18021,25.8,4647,FLAT,VARIABLE,A: Reactivated,F16|F37|F39|F43|F45|F62|F64|VP-Q1
13894-BB13460CAN,"METRO INC.",Croston's,5412,10050,-46.1,-4638,SPARSE,FLAT,A,F37|F64|VP-Q3
1864-BB35095,"AMAZON.COM.KYDC,INC",Croston's,7296,11925,-38.8,-4629,FLAT,VARIABLE,A,F10|F14a|F18|F37|F57|F59d|F59e|F59j|F59m|VP-Q3|VP-Q4
12446-FF8652CA,"LOBLAWS INC",Croston's,4470,9090,-50.8,-4620,FLAT,FLAT,A: NEW 10/25,F37|F64|F71|R5|VP-Q3
1864-FF14584,"AMAZON.COM.KYDC,INC",Seasonal Baseline,23360,27975,-16.5,-4615,FLAT,VARIABLE,A,F15|F16|F30|F37|F38b|F47|F51|F59d|F59f|F59g|F66|F69|F69-wos|F6b|F_PO_CUTOFF|VP-Q1
13640-FF20210,"BURLINGTON COAT FACTORY",Sparse Intermittent,792,5400,-85.3,-4608,SPARSE,SPARSE,A,F41|F64|R2|VP-OP
1864-FF31076,"AMAZON.COM.KYDC,INC",Seasonal Baseline,300,4895,-93.9,-4595,SPIKE,FLAT,A,F10|F14a|F15|F16|F26|F38e|F41|F50|F59f|F59h|F6b|VP-Q1|VP-Q4
1864-FF30757,"AMAZON.COM.KYDC,INC",Croston's,4392,8985,-51.1,-4593,VARIABLE,SPIKE,A,F10|F14a|F18|F35|F37|F39|F59d|F59i|F71|F_PO_CUTOFF
22008-BB21951,"VARIETY WHOLESALERS INC",Sparse Intermittent,3420,8000,-57.2,-4580,SPARSE,SPARSE,A: Off-Price,F10|F34|M1|R2
3700-BB31704,"CVS CORPORATION",Sparse Intermittent,7308,2730,167.7,4578,FLAT,SPARSE,A: NEW 3/26,F10|F17|F34|F37|F64|M1|R2
16651-FF27265AU,"PETBARN PTY LTD",Seasonal Baseline,924,5500,-83.2,-4576,FLAT,FRONT_LOADED,A,F16|F26|F37|F48|F50|F64|F6b|R5|VP-Q1|VP-Q4
1864-FF4776AMZ,"AMAZON.COM.KYDC,INC",Croston's,12702,17245,-26.3,-4543,FLAT,VARIABLE,A,F10|F14a|F18|F39|F40|F57|F59d|F59g|F59i|F71|VP-Q3|VP-Q4
18360-FF37780,"ROSS STORES INC - MERCHANDISE",Sparse Intermittent,5964,10500,-43.2,-4536,SPARSE,SPARSE,A: Promo,F10|F34|F37|M1|R2|VP-OP
18360-FF7112,"ROSS STORES INC - MERCHANDISE",Sparse Intermittent,5490,10000,-45.1,-4510,SPARSE,SPARSE,A: Off-Price,F37|F64|R2|VP-OP
18360-FF33641,"ROSS STORES INC - MERCHANDISE",Sparse Intermittent,7998,12500,-36.0,-4502,SPARSE,SPARSE,A: Off-Price,F37|F64|R2
1864-FF12843,"AMAZON.COM.KYDC,INC",Seasonal Baseline,7500,11970,-37.3,-4470,FLAT,FLAT,A,F15|F16|F35|F37|F38b|F43|F59a|F59g|F69|F69-wos|F6b|VP-Q1|VP-Q4
3700-BB38466,"CVS CORPORATION",Sparse Intermittent,7200,2730,163.7,4470,FLAT,SPARSE,A: NEW 3/26,F10|F17|F34|F37|F64|M1|R2
3102-FF8991,"CHEWY.COM",Seasonal Baseline,2256,6720,-66.4,-4464,FLAT,SPIKE,A,F16|F37|F64|VP-Q1|VP-Q4
11169-FF12655KL,"KOHL'S DEPT STR",Seasonal Baseline,3750,8200,-54.3,-4450,VARIABLE,BACK_LOADED,A,F16|F35|F37|F41|F47|F64|VP-OP|VP-Q1|VP-Q4
1864-FF31063AMZ,"AMAZON.COM.KYDC,INC",Croston's,7104,2660,167.1,4444,BACK_LOADED,BACK_LOADED,A,F10|F14a|F18|F35|F36|F59g|F59h|F59i|F59o|F60|F70b|F71|F_PO_CUTOFF
1864-FF7613,"AMAZON.COM.KYDC,INC",Croston's,17544,13155,33.4,4389,FLAT,FLAT,A,F10|F14a|F18|F35|F37|F41|F45|F59g|F59i|F59o|F71|F_PO_CUTOFF|VP-Q3
1864-SF8173EC,"AMAZON.COM.KYDC,INC",Heuristic,4752,9140,-48.0,-4388,BACK_LOADED,BACK_LOADED,A,F10|F14a|F23b|F36|F59d|F59g|F59h|F59i|F70b|F9|F_PO_CUTOFF|M1|R9
1864-FF31287,"AMAZON.COM.KYDC,INC",Seasonal Baseline,18912,23280,-18.8,-4368,FLAT,FLAT,A,F15|F16|F38|F38b|F59g|F66|F69|F69-wos|F_PO_CUTOFF|VP-Q1
1885-FF17546,"AMAZON PRIVATE LABEL",Seasonal Baseline,15264,19620,-22.2,-4356,VARIABLE,FLAT,A,F16|F37|F43|F47|F59a|F71|VP-Q1|VP-Q4
1864-FF32840,"AMAZON.COM.KYDC,INC",Croston's,7300,2960,146.6,4340,FRONT_LOADED,FLAT,A,F10|F14a|F18|F35|F47|F59e|F59f|F59h|F59l|F59o|F69|F69-wos|VP-Q4
13640-FF33638,"BURLINGTON COAT FACTORY",Sparse Intermittent,2880,7200,-60.0,-4320,SPARSE,SPARSE,A,F47|F61|VP-OP|VP-Q4
1864-FF12846,"AMAZON.COM.KYDC,INC",Croston's,6432,10750,-40.2,-4318,FLAT,VARIABLE,A,F10|F14a|F18|F35|F37|F47|F59g|F59j|F59m|F67|F_PO_CUTOFF
12446-BB0125CAN,"LOBLAWS INC",Croston's,24090,28400,-15.2,-4310,SPARSE,FLAT,A,F37|F57|F64|F71|R5|VP-Q3
2659-BB21235,"BISEK & COMPANY INC",Croston's,1932,6240,-69.0,-4308,FLAT,FLAT,A: NEW 10/25,F37|F64|VP-Q3
1864-BB30530,"AMAZON.COM.KYDC,INC",Croston's,1320,5625,-76.5,-4305,FLAT,BACK_LOADED,FD,F37|F45|F52|F59h|F59o|F71|F_PO_CUTOFF
18360-FF20208,"ROSS STORES INC - MERCHANDISE",Sparse Intermittent,9708,14000,-30.7,-4292,SPARSE,SPARSE,A,F64|R2|VP-Q4
2659-BB28480,"BISEK & COMPANY INC",Croston's,708,5000,-85.8,-4292,FLAT,VARIABLE,A: NEW 10/25,F37|F57|F64|F71|VP-Q3|VP-Q4
1864-FF18958,"AMAZON.COM.KYDC,INC",Heuristic,2400,6680,-64.1,-4280,FLAT,FLAT,A,F23b|F35|F36|F59d|F59g|F59h|F_PO_CUTOFF
13640-FF31062,"BURLINGTON COAT FACTORY",Sparse Intermittent,2928,7200,-59.3,-4272,SPARSE,SPARSE,A,F37|F61|VP-OP|VP-Q4
18360-FF7541,"ROSS STORES INC - MERCHANDISE",Sparse Intermittent,528,4800,-89.0,-4272,SPARSE,SPARSE,A,F64|R2|VP-OP
3102-FF12655,"CHEWY.COM",Seasonal Baseline,7836,3600,117.7,4236,FLAT,VARIABLE,A,F16|F35|F37|F39|F43|F45|F47|F49|F64|VP-Q1|VP-Q4
13640-BB22272,"BURLINGTON COAT FACTORY",Croston's,34200,30000,14.0,4200,SPARSE,BACK_LOADED,A: Off-Price,F37|F64|VP-OP|VP-Q3|VP-Q4
